Marca,Modelo,Slogan,Tipo,Categoria,IVA Incluido,Version,Motor,Combustible,Transmision,Potencia,Torque,Traccion,Rendimiento,Autonomia,Puertas,Asientos,Airbags,Precio Lista,Bono Marca,Bono Financiamiento,Precio Final
BMW Motorrad,F 900 XR,Make Life a Ride,moto,Sport,SÍ,F 900 XR,895 cm3,Gasolina,Mecánica,105 HP,92 Nm,4x2,,-,-,-,-,17690000,1500000,0,16190000
BMW Motorrad,F 900 GS,Make Life a Ride,moto,Adventure,SÍ,F 900 GS,895 cm3,Gasolina,Mecánica,105 HP,93 Nm,4x2,,-,-,-,-,17990000,1500000,0,16490000
BMW Motorrad,F 900 GS Adventure,Make Life a Ride,moto,Adventure,SÍ,F 900 GS Adventure,895 cm3,Gasolina,Mecánica,105 HP,93 Nm,4x2,,-,-,-,-,21790000,1500000,0,20290000
BMW Motorrad,R 12,Make Life a Ride,moto,Heritage,SÍ,R 12,1.170 cm3,Gasolina,Mecánica,95 HP,110 Nm,4x2,,-,-,-,-,18790000,1000000,0,17790000
BMW Motorrad,R 12 nineT,Make Life a Ride,moto,Heritage,SÍ,R 12 nineT,1.170 cm3,Gasolina,Mecánica,109 HP,115 Nm,4x2,,-,-,-,-,21790000,1000000,0,20790000
BMW Motorrad,R 12 G/S,Make Life a Ride,moto,Heritage,SÍ,R 12 G/S,1.170 cm3,Gasolina,Mecánica,109 HP,115 Nm,4x2,,-,-,-,-,21890000,1000000,0,20890000
BMW Motorrad,R 1300 GS,Make Life a Ride,moto,Adventure,SÍ,R 1300 GS,1.300 cc,Gasolina,Mecánica,145 HP,149 Nm,4x2,,-,-,-,-,28990000,1000000,0,27990000
BMW Motorrad,R 1300 GS Adventure,Make Life a Ride,moto,Adventure,SÍ,R 1300 GS Adventure,1.300 cc,Gasolina,Mecánica,145 HP,149 Nm,4x2,,-,-,-,-,31990000,0,0,31990000
BMW Motorrad,R 1300 RT,Make Life a Ride,moto,Tour,SÍ,R 1300 RT,1.300 cc,Gasolina,Automática,145 HP,149 Nm,4x2,,-,-,-,-,33990000,1000000,0,32990000
BMW Motorrad,S 1000 R,Make Life a Ride,moto,Roadster,SÍ,S 1000 R,999 cm3,Gasolina,Mecánica,170 HP,114 Nm,4x2,,-,-,-,-,23990000,1000000,0,22990000
BMW Motorrad,S 1000 XR,Make Life a Ride,moto,Sport,SÍ,S 1000 XR,999 cm3,Gasolina,Mecánica,170 HP,114 Nm,4x2,,-,-,-,-,27390000,1100000,0,26290000
BMW Motorrad,S 1000 RR,Make Life a Ride,moto,Sport,SÍ,S 1000 RR,999 cm3,Gasolina,Mecánica,210 HP,113 Nm,4x2,,-,-,-,-,29690000,0,0,29690000
BMW Motorrad,M 1000 R,Make Life a Ride,moto,M,SÍ,M 1000 R,999 cm3,Gasolina,Mecánica,210 HP,113 Nm,4x2,,-,-,-,-,29190000,1200000,0,27990000
BMW Motorrad,M 1000 XR,Make Life a Ride,moto,M,SÍ,M 1000 XR,999 cm3,Gasolina,Mecánica,201 HP,113 Nm,4x2,,-,-,-,-,40590000,2000000,0,38590000
BMW Motorrad,M 1000 RR,Make Life a Ride,moto,M,SÍ,M 1000 RR,999 cm3,Gasolina,Mecánica,218 HP,113 Nm,4x2,,-,-,-,-,48290000,0,0,48290000
BMW Motorrad,K 1600 GT,Make Life a Ride,moto,Tour,SÍ,K 1600 GT,1.649 cc,Gasolina,Mecánica,160 HP,180 Nm,4x2,,-,-,-,-,34890000,1400000,0,33490000
BMW Motorrad,K 1600 GTL,Make Life a Ride,moto,Tour,SÍ,K 1600 GTL,1.649 cc,Gasolina,Mecánica,160 HP,180 Nm,4x2,,-,-,-,-,35790000,1400000,0,34390000
MINI,Cooper 3 Puertas,Lado urbano,liviano,Cooper,SÍ,COOPER C 1.5 HB 3P CLASSIC,1.5L Twin Power Turbo,Gasolina,DCT / DSG,156 HP,230 Nm,4x2,"17,5 km/l",,,,,34990000,0,6000000,28990000
MINI,Cooper 3 Puertas,Lado urbano,liviano,Cooper,SÍ,COOPER C 1.5 HB 3P FAVOURED,1.5L Twin Power Turbo,Gasolina,DCT / DSG,156 HP,230 Nm,4x2,"17,0 km/l",,,,,36990000,0,3000000,33990000
MINI,Cooper 3 Puertas,Lado urbano,liviano,Copper,SÍ,COOPER S 2.0 HB 3P FAVOURED,2.0L Twin Power Turbo,Gasolina,DCT / DSG,204 HP,300 Nm,4x2,"15,0 km/l",,,,,39990000,0,4000000,35990000
MINI,JCW 3 Puertas,Lado deportivo,liviano,John Cooper Works,SÍ,COOPER JCW SPITFIRE 2.0 HB 3P,2.0L Twin Power Turbo,Gasolina,DCT / DSG,231 HP,380 Nm,4x2,"14,7 km/l",,,,,44990000,0,6000000,38990000
MINI,JCW 3 Puertas,Lado deportivo,liviano,John Cooper Works,SÍ,COOPER JCW 2.0 HB 3P,2.0L Twin Power Turbo,Gasolina,DCT / DSG,231 HP,380 Nm,4x2,"14,7 km/l",,,,,48990000,0,2000000,46990000
MINI,JCW 3 Puertas,Lado deportivo,liviano,John Cooper Works,SÍ,COOPER JCW 2.0 HB 3P GP INSPIRED,2.0L Twin Power Turbo,Gasolina,DCT / DSG,231 HP,380 Nm,4x2,"14,7 km/l",,,,,49990000,0,2000000,47990000
MINI,Cooper 5 Puertas,Lado urbano,liviano,Copper,SÍ,COOPER C 1.5 HB 5P CLASSIC,1.5L Twin Power Turbo,Gasolina,DCT / DSG,156 HP,230 Nm,4x2,"15,8 km/l",,,,,35990000,0,2000000,33990000
MINI,Cooper 5 Puertas,Lado urbano,liviano,Copper,SÍ,COOPER S 2.0 HB 5P FAVOURED,2.0L Twin Power Turbo,Gasolina,DCT / DSG,204 HP,300 Nm,4x2,"15,3 km/l",,,,,40990000,0,5000000,35990000
MINI,Cooper Eléctrico,Lado innovador,liviano,"Copper, Eléctrico",SÍ,COOPER E CLASSIC,Motor Eléctrico Síncrono,Eléctrico,Automática,184 HP,290 Nm,4x2,"5,5 km/kWh",300 km,,,,35990000,0,6000000,29990000
MINI,Cooper Eléctrico,Lado innovador,liviano,"Copper, Eléctrico",SÍ,COOPER SE FAVOURED,Motor Eléctrico Síncrono,Eléctrico,Automática,218 HP,330 Nm,4x2,"6,3 km/kWh",400 km,,,,40990000,0,3000000,37990000
MINI,JCW Eléctrico,Lado deportivo,liviano,"John Cooper Works, Eléctrico",SÍ,COOPER JCW E HEA,Motor Eléctrico Síncrono,Eléctrico,Automática,258 HP,350 Nm,4x2,"6,3 km/kWh",,,,,46990000,0,3500000,43490000
MINI,JCW Eléctrico,Lado deportivo,liviano,"John Cooper Works, Eléctrico",SÍ,COOPER JCW E,Motor Eléctrico Síncrono,Eléctrico,Automática,258 HP,350 Nm,4x2,"6,3 km/kWh",,,,,47990000,0,2000000,45990000
MINI,Cooper Cabrio,Lado sin límites,liviano,Convertible,SÍ,COOPER S 2.0 CABRIO FAVOURED,2.0L Twin Power Turbo,Gasolina,DCT / DSG,204 HP,300 Nm,4x2,"15,4 km/l",,,,,45990000,0,2000000,43990000
MINI,JCW Cabrio,Lado deportivo,liviano,"Convertible, John Cooper Works",SÍ,COOPER JCW SPITFIRE CABRIO 2.0,2.0L Twin Power Turbo,Gasolina,DCT / DSG,231 HP,380 Nm,4x2,"14,7 km/l",,,,,47990000,0,1500000,46490000
MINI,JCW Cabrio,Lado deportivo,liviano,"Convertible, John Cooper Works",SÍ,COOPER JCW CABRIO 2.0,2.0L Twin Power Turbo,Gasolina,DCT / DSG,231 HP,380 Nm,4x2,"14,7 km/l",,,,,50990000,0,1500000,49490000
MINI,Aceman,Lado vanguardista,liviano,"Aceman, Eléctrico",SÍ,ACEMAN E CLASSIC,Motor Eléctrico Síncrono,Eléctrico,Automática,,290 Nm,4x2,"14,1 kWh/100km",300 km,,,,36990000,0,7000000,29990000
MINI,Aceman,Lado vanguardista,liviano,"Aceman, Eléctrico",SÍ,ACEMAN SE FAVOURED,Motor Eléctrico Síncrono,Eléctrico,Automática,,330 Nm,4x2,"14,0 kWh/100km",400 km,,,,41990000,0,5000000,36990000
MINI,JCW Aceman,Lado deportivo,liviano,John Cooper Works,SÍ,ACEMAN JCW E,Motor Eléctrico Síncrono,Eléctrico,Automática,258 HP,350 Nm,4x2,"16,4 kWh/100km",355 km,,,,48990000,0,2000000,46990000
MINI,Countryman,Lado aventurero,liviano,Countryman,SÍ,COUNTRYMAN C 1.5 CLASSIC,1.5L Twin Power Turbo,Gasolina,DCT / DSG,156 HP,280 Nm,4x2,"16,4 km/l",,,,,37990000,0,3000000,34990000
MINI,Countryman,Lado aventurero,liviano,Countryman,SÍ,COUNTRYMAN C 1.5 FAVOURED,1.5L Twin Power Turbo,Gasolina,DCT / DSG,156 HP,230 Nm,4x2,"15,4 km/l",,,,,41990000,0,0,41990000
MINI,Countryman,Lado aventurero,liviano,Countryman,SÍ,COUNTRYMAN S ALL4 2.0 FAVOURED,2.0L Twin Power Turbo,Gasolina,DCT / DSG,204 HP,300 Nm,AWD,"13,5 km/l",,,,,48990000,0,1000000,47990000
MINI,Countryman,Lado aventurero,liviano,Countryman,SÍ,COUNTRYMAN D 2.0 FAVOURED,2.0L Twin Power Turbo,Diésel,DCT / DSG,150 HP,360 Nm,4x2,"15,4 km/l",,,,,43990000,0,5000000,38990000
MINI,JCW Countryman ALL4,Lado deportivo,liviano,John Cooper Works,SÍ,COUNTRYMAN JCW ALL4 2.0,2.0L Twin Power Turbo,Gasolina,DCT / DSG,300 HP,400 Nm,AWD,"12,8 km/l",,,,,54990000,0,1500000,53490000
MINI,Countryman Eléctrico,Lado innovador,liviano,"Countryman, Eléctrico",SÍ,COUNTRYMAN E CLASSIC,Motor Eléctrico Síncrono,Eléctrico,Automática,204 HP,250 Nm,4x2,,462 km,,,,48990000,0,0,48990000
Maxus,D60,"Tecnología que cuida, inspira y conecta",liviano,SUV,SÍ,D60 4X2 ELITE 7DCT,1.5 T,Gasolina,DCT / DSG,180 HP,285 Nm,4x2,,,,7,4,20990000,4000000,2000000,14990000
Maxus,D60,"Tecnología que cuida, inspira y conecta",liviano,SUV,SÍ,D60 4X2 LUXURY 7DCT,1.5 T,Gasolina,DCT / DSG,180 HP,285 Nm,4x2,,,,7,6,22990000,3000000,2000000,17990000
Maxus,D90,"Tecnología que cuida, inspira y conecta",liviano,"SUV, Híbrido",SÍ,D90 4X4 ELITE 8AT,2.0 Bi-Turbo,Híbrido,Automática,215 HP,500 Nm,4x4,,,,7,6,36490000,9000000,1000000,26490000
Maxus,D90,"Tecnología que cuida, inspira y conecta",liviano,"SUV, Híbrido",SÍ,D90 4X4 LUXURY 8AT,2.0 Bi-Turbo,Híbrido,Automática,215 HP,500 Nm,4x4,,,,7,6,39490000,8500000,1000000,29990000
Maxus,D90,"Tecnología que cuida, inspira y conecta",liviano,"SUV, Híbrido",SÍ,D90 4X4 FLAGSHIP 8AT,2.0 Bi-Turbo,Híbrido,Automática,215 HP,500 Nm,4x4,,,,7,6,41490000,5000000,1000000,35490000
Maxus,EUNIQ 5,La nueva EUNIQ 5 es una SUV única y 100% eléctrica.,liviano,"SUV, Eléctrico",SÍ,Euniq 5,Motor Eléctrico,Eléctrico,Automática,174 HP,310 Nm,4x2,3.9 km/kWh,437 km,,7,4,27251000,0,0,27251000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X2 DX MT E6 GASOLINA,2.4L,Gasolina,Mecánica,158 HP,225 Nm,4x2,,,,,2,14990000,2000000,1000000,11990000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 SC 4X2 DX PLUS 6MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x2,,,2,2,2,19690000,2700000,1000000,15990000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X2 DX MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x2,,,4,5,2,19990000,5000000,1000000,13990000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X2 DX PLUS 6MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x2,,,4,5,2,19990000,3000000,1000000,15990000
Maxus,T60 GL-GLX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X2 GL MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x2,,,4,5,2,20990000,3000000,1000000,16990000
Maxus,T60 GL-GLX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X2 GL 6MT E6 4AB,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x2,,,4,5,4,20990000,3000000,1000000,16990000
Maxus,T60 GL-GLX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X2 GL AT E6,2.0L Turbo Diésel,Diésel,Automática,163 HP,400 Nm,4x2,,,4,5,2,21590000,2600000,1000000,17990000
Maxus,T60 GL-GLX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X2 GL 8AT E6 4AB,2.0L Turbo Diésel,Diésel,Automática,163 HP,400 Nm,4x2,,,4,5,4,21590000,1600000,1000000,18990000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 SC 4X4 DX PLUS 6MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x4,,,2,2,2,20590000,1600000,1000000,17990000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X4 DX MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x4,,,4,5,2,21490000,3200000,1000000,17290000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X4 DX PLUS 6MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x4,,,4,5,2,21490000,2600000,1000000,17890000
Maxus,T60 DX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X4 ANCAP MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x4,,,4,5,6,24190000,3200000,1000000,19990000
Maxus,T60 GL-GLX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X4 GL MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x4,,,4,5,2,22590000,3100000,1000000,18490000
Maxus,T60 GL-GLX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X4 GL 6MT E6 4AB,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,400 Nm,4x4,,,4,5,4,22590000,2600000,1000000,18990000
Maxus,T60 GL-GLX,Perfecta para todos tus trabajos,liviano,Pick-Up,NO,T60 4X4 GLX AT E6,2.0L Turbo Diésel,Diésel,Automática,163 HP,400 Nm,4x4,,,4,5,6,26690000,4200000,1000000,21490000
Maxus,T60 MAX,Potencia para rendir al máximo,liviano,Pick-Up,NO,T60 MAX 4X4 GL 8AT E6,2.0L Turbo Diésel,Diésel,Automática,163 HP,400 Nm,4x4,,,4,5,6,24990000,3400000,1000000,20590000
Maxus,T60 MAX,Potencia para rendir al máximo,liviano,Pick-Up,NO,T60 MAX 4X4 GLX 8AT E6,2.0L Turbo Diésel,Diésel,Automática,163 HP,400 Nm,4x4,,,4,5,6,26990000,3000000,1000000,22990000
Maxus,T90,"Eficiente, segura, resistente. Una 4x4 que supera todos los obstáculos",liviano,Pick-Up,NO,T90 4X4 AT E6,2.0L Bi-Turbo Diésel,Diésel,Automática,215 HP,500 Nm,4x4,9.1 km/l,,4,5,6,29690000,5700000,1000000,22990000
Maxus,T90,"Eficiente, segura, resistente. Una 4x4 que supera todos los obstáculos",liviano,Pick-Up,NO,T90 ADVENTURE 4X4 AT E6,2.0L Bi-Turbo Diésel,Diésel,Automática,215 HP,500 Nm,4x4,9.1 km/l,,4,5,6,34990000,4000000,1000000,29990000
Maxus,ALL NEW T90,"Seguridad, innovación y potencia en cualquier camino",liviano,Pick-Up,NO,ALL NEW T90 4X4 GL 8AT E6,2.5L Turbo Diésel,Diésel,Automática,221 HP,520 Nm,4x4,,,4,5,7,30990000,4000000,1000000,25990000
Maxus,ALL NEW T90,"Seguridad, innovación y potencia en cualquier camino",liviano,Pick-Up,NO,ALL NEW T90 4X4 GLX 8AT E6,2.5L Turbo Diésel,Diésel,Automática,221 HP,520 Nm,4x4,,,4,5,7,33990000,1000000,1000000,31990000
Maxus,ALL NEW T90 EV,"100% eléctrica, 100% capaz",liviano,"Pick-Up, Eléctrico",NO,ALL NEW T90 EV GL,Doble Motor Eléctrico,Eléctrico,Automática,174 HP,310 Nm,4x4,,430 km,4,5,7,53990000,500000,500000,52990000
Maxus,ALL NEW T90 EV,"100% eléctrica, 100% capaz",liviano,"Pick-Up, Eléctrico",NO,ALL NEW T90 EV GLX,Doble Motor Eléctrico,Eléctrico,Automática,174 HP,310 Nm,4x4,,430 km,4,5,7,57990000,500000,500000,56990000
Maxus,T90 EV,Pick up eléctrica con 1.000 kg de capacidad de carga,liviano,"Pick-Up, Eléctrico",NO,T90 EV 4X2 AT,Motor Eléctrico,Eléctrico,Automática,174 HP,310 Nm,4x2,,471 km,4,5,6,27990000,0,0,27990000
Maxus,C35,El compañero más fiel para tu trabajo,liviano,Furgón,NO,C35 E6,2.0L Turbo Diésel,Diésel,Mecánica,129 HP,350 Nm,4x2,,,,2,2,18990000,3400000,600000,14990000
Maxus,C35,El compañero más fiel para tu trabajo,liviano,Furgón,NO,C35 C/PLANA E6,2.0L Turbo Diésel,Diésel,Mecánica,129 HP,350 Nm,4x2,,,,2,2,19990000,3400000,600000,15990000
Maxus,C35,El compañero más fiel para tu trabajo,liviano,Furgón,NO,C35 L E6,2.0L Turbo Diésel,Diésel,Mecánica,129 HP,350 Nm,4x2,11.4 km/l,,,2,2,19990000,3400000,600000,15990000
Maxus,C35,El compañero más fiel para tu trabajo,liviano,Furgón,NO,C35 L C/PLANA E6,2.0L Turbo Diésel,Diésel,Mecánica,129 HP,350 Nm,4x2,,,,2,2,20990000,3400000,600000,16990000
Maxus,C35,El compañero más fiel para tu trabajo,liviano,Furgón,NO,C35 DC C/PLANA E6,2.0L Turbo Diésel,Diésel,Mecánica,129 HP,350 Nm,4x2,,,,5,2,21990000,4400000,600000,16990000
Maxus,Deliver 9 Cargo,El nuevo compañero de trabajo para los más exigentes,liviano,Furgón,NO,DELIVER 9 CARGO L2H2,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,375 Nm,4x2,9.2 km/l,,,3,2,24690000,1600000,600000,22490000
Maxus,Deliver 9 Cargo,El nuevo compañero de trabajo para los más exigentes,liviano,Furgón,NO,DELIVER 9 CARGO L3H2,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,375 Nm,4x2,9.2 km/l,,,3,2,25490000,0,600000,24890000
Maxus,Deliver 9 Cargo,El nuevo compañero de trabajo para los más exigentes,liviano,Furgón,NO,DELIVER 9 CARGO L3H3,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,375 Nm,4x2,,,,3,2,25990000,0,600000,25390000
Maxus,Deliver 9 Cargo,El nuevo compañero de trabajo para los más exigentes,liviano,Furgón,NO,DELIVER 9 CARGO L3H3 RWD GLX,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,375 Nm,4x2,9.2 km/l,,,3,6,31990000,0,600000,31390000
Maxus,Deliver 9 Pasajeros,Van de pasajeros o viajes ejecutivos,liviano,Minibús,NO,DELIVER 9 MINIBUS 15+1 L3H2 E6,2.0L Turbo Diésel,Diésel,Mecánica,148 HP,375 Nm,4x2,,,,16,2,34990000,0,600000,34390000
Maxus,Deliver 9 Pasajeros,Van de pasajeros o viajes ejecutivos,liviano,Minibús,NO,DELIVER 9 MINIBUS 15+1 L3H2 8AT E6,2.0L Turbo Diésel,Diésel,Automática,148 HP,375 Nm,4x2,,,,16,2,37090000,0,600000,36490000
Maxus,Deliver 9 Escolar,"Eficiente, segura y resistente en todos los ambientes",liviano,"Minibús, Escolares",NO,DELIVER 9 ESCOLAR 26+1 (color blanco),2.0L Turbo Diésel,Diésel,Mecánica,148 HP,375 Nm,4x2,,,,27,2,35990000,0,600000,35390000
Maxus,G10 Cargo,La más versátil de su categoría,liviano,Furgón,NO,G10 CARGO MT E6,2.0L Turbo Diésel,Diésel,Mecánica,160 HP,390 Nm,4x2,8.9 km/l,,5,2,2,20990000,400000,600000,19990000
Maxus,G10 Minibús,Minibús para 9+1 pasajeros,liviano,Minibús,NO,G10 MINIBUS 9+1 MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,375 Nm,4x2,12.7 km/l,,5,10,2,25390000,1800000,600000,22990000
Maxus,G10 Minibús,Minibús para 6+1 pasajeros,liviano,Minibús,NO,G10 MINIBUS 6+1 MT E6,2.0L Turbo Diésel,Diésel,Mecánica,163 HP,375 Nm,4x2,12.7 km/l,,5,7,2,25390000,0,600000,24790000
Maxus,G90 Minibús,Una van segura y cómoda para el transporte de pasajeros,liviano,Minibús,NO,G90 MINIBUS ELITE 6+1 AT,2.0L Turbo Diésel,Diésel,Automática,159 HP,390 Nm,4x2,13.3 km/l,,5,7,4,28990000,2400000,600000,25990000
Maxus,G90 Minibús,Una van segura y cómoda para el transporte de pasajeros,liviano,Minibús,NO,G90 MINIBUS LUXURY 6+1 AT,2.0L Turbo Diésel,Diésel,Automática,159 HP,390 Nm,4x2,13.3 km/l,,5,7,6,35990000,1000000,500000,34490000
Maxus,MIFA 9,VAN 100% eléctrica,liviano,"Minibús, Eléctrico",SÍ,MIFA 9,Motor Eléctrico,Eléctrico,Automática,242 HP,350 Nm,4x2,,580 km,5,7,6,54590000,0,0,54590000
Maxus,eDeliver 9 Cargo,Van eléctrica cero emisiones con estándar de carga europeo,liviano,"Furgón, Eléctrico",NO,EDELIVER 9 CARGO L2H2,Motor Eléctrico,Eléctrico,Automática,200 HP,310 Nm,4x2,,180 km,,3,2,34990000,0,0,34990000
Maxus,eDeliver 9 Cargo,Van eléctrica cero emisiones con estándar de carga europeo,liviano,"Furgón, Eléctrico",NO,EDELIVER 9 CARGO L3H2,Motor Eléctrico,Eléctrico,Automática,200 HP,310 Nm,4x2,,248 km,,3,2,41990000,0,0,41990000
Maxus,ET-1825,Camión eléctrico versátil que permite llevar tu carga sin emitir CO2,camión,"Camión, Eléctrico",NO,ET-1825,Motor Eléctrico,Eléctrico,Automática,134 HP,,4x2,,400 km,2,,2,149000,0,0,149000
Maxus,ET-516,Camión eléctrico versátil que permite llevar tu carga sin emitir CO2,camión,"Camión, Eléctrico",NO,ET-516,Motor Eléctrico,Eléctrico,Automática,160 HP,,4x2,,240 km,2,,2,29900,0,0,29900
Maxus,ET-916,Camión eléctrico versátil que permite llevar tu carga sin emitir CO2,camión,"Camión, Eléctrico",NO,ET-916,Motor Eléctrico,Eléctrico,Automática,163 HP,,4x2,,300 km,2,,6,60000,0,0,60000
Maxus,ET-1849,Camión eléctrico versátil que permite llevar tu carga sin emitir CO2,camión,"Tractocamión, Eléctrico",NO,ET-1849,Motor Eléctrico,Eléctrico,Automática,490 HP,,4x2,,150 km,2,,2,110000,0,0,110000
Maxus,ET-2549,Camión eléctrico versátil que permite llevar tu carga sin emitir CO2,camión,"Tractocamión, Eléctrico",NO,ET-2549,Motor Eléctrico,Eléctrico,Automática,490 HP,,AWD,,150 km,2,,2,120000,0,0,120000
Jetour,X50,La diversión pasa por ti,liviano,SUV,SÍ,1.5L MT LUX,1.5L,Gasolina,Mecánica,145 HP,,4x2,,,,,2,12490000,1000000,1500000,9990000
Jetour,X50,La diversión pasa por ti,liviano,SUV,SÍ,1.5T 6DCT TURBO LUX,1.5T,Gasolina,DCT / DSG,145 HP,,4x2,,,,,4,15490000,2000000,1000000,12490000
Jetour,Dashing,ÚNICAMENTE DISTINGUIDO,liviano,SUV,SÍ,6MT 1.5L Turbo Special Edition FL,1.5L Turbo,Gasolina,Mecánica,145 HP,,4x2,,,,,2,16490000,2000000,1000000,13490000
Jetour,Dashing,ÚNICAMENTE DISTINGUIDO,liviano,SUV,SÍ,1.5L 6MT Turbo Lux FL,1.5L Turbo,Gasolina,Mecánica,145 HP,,4x2,,,,,4,17490000,2500000,1000000,13990000
Jetour,Dashing,ÚNICAMENTE DISTINGUIDO,liviano,SUV,SÍ,6DCT 1.5L Turbo Special Edition FL,1.5L Turbo,Gasolina,DCT / DSG,145 HP,,4x2,,,,,4,18490000,3500000,1000000,13990000
Jetour,Dashing,ÚNICAMENTE DISTINGUIDO,liviano,SUV,SÍ,6DCT 1.5L Turbo Lux,1.5L Turbo,Gasolina,DCT / DSG,145 HP,,4x2,,,,,6,19490000,2500000,1000000,15990000
Jetour,Dashing,ÚNICAMENTE DISTINGUIDO,liviano,SUV,SÍ,7DCT 1.6L Turbo GDI Limited,1.6L Turbo,Gasolina,DCT / DSG,188 HP,,4x2,,,,,6,21990000,2500000,1000000,18490000
Jetour,X70,SUV para 7 pasajeros,liviano,SUV,SÍ,1.5T 6MT TURBO FL,1.5T,Gasolina,Mecánica,145 HP,,4x2,,,,7,6,17490000,4000000,1000000,12490000
Jetour,X70,SUV para 7 pasajeros,liviano,SUV,SÍ,1.5T 6DCT TURBO FL,1.5T,Gasolina,DCT / DSG,145 HP,,4x2,,,,7,6,19490000,4500000,1000000,13990000
Jetour,X70 PLUS,Disfruta en familia: SUV para 7 pasajeros,liviano,SUV,SÍ,1.5T 6DCT FL,1.5T,Gasolina,DCT / DSG,145 HP,,4x2,,,,7,4,20990000,3000000,1000000,16990000
Jetour,X70 PLUS,Disfruta en familia: SUV para 7 pasajeros,liviano,SUV,SÍ,1.6T GDI 7DCT LUX FL,1.6T,Gasolina,DCT / DSG,188 HP,,4x2,,,,7,6,22490000,3500000,1000000,17990000
Jetour,X90 Plus,SUV para 7 pasajeros,liviano,SUV,SÍ,2.0T GDI 7DCT,2.0T,Gasolina,DCT / DSG,241 HP,,4x2,,,,7,6,27490000,3000000,1500000,22990000
Jetour,T1,Despierta tu aventura,liviano,SUV,SÍ,1.5T 7DCT LUXURY,1.5T,Gasolina,DCT / DSG,167 HP,,4x2,,,,,6,22990000,2500000,1500000,18990000
Jetour,T1,Despierta tu aventura,liviano,SUV,SÍ,1.5T 7DCT LUXURY MATE,1.5T,Gasolina,DCT / DSG,167 HP,,4x2,,,,,6,23490000,2500000,1500000,19490000
Jetour,T1,Despierta tu aventura,liviano,SUV,SÍ,2.0T 8AT XWD LIMITED,2.0T,Gasolina,Automática,241 HP,,AWD,,,,,6,26990000,1500000,1500000,23990000
Jetour,T1,Despierta tu aventura,liviano,SUV,SÍ,2.0T 8AT XWD LIMITED MATE,2.0T,Gasolina,Automática,241 HP,,AWD,,,,,6,27490000,1500000,1500000,24490000
Jetour,T2,"VERSATILIDAD, COMODIDAD Y TECNOLOGÍA",liviano,SUV,SÍ,2.0T GDI AWD 7DCT LIMITED,2.0T,Gasolina,DCT / DSG,241 HP,,AWD,,,,,6,29990000,1500000,1500000,26990000
Jetour,T2,"VERSATILIDAD, COMODIDAD Y TECNOLOGÍA",liviano,SUV,SÍ,2.0T GDI AWD 7DCT LIMITED MATE,2.0T,Gasolina,DCT / DSG,241 HP,,AWD,,,,,6,30490000,1500000,1500000,27490000
Jetour,T1 PHEV,"Confort, tecnología y seguridad",liviano,"SUV, Híbrido",SÍ,1.5T PHEV LIMITED,1.5T PHEV,Híbrido,Automática,341 HP,,4x2,,1000 km,,,6,29990000,1000000,2000000,26990000
Jetour,T1 PHEV,"Confort, tecnología y seguridad",liviano,"SUV, Híbrido",SÍ,1.5T PHEV LIMITED MATE,1.5T PHEV,Híbrido,Automática,341 HP,,4x2,,1000 km,,,6,30490000,1000000,2000000,27490000
